tconst	averageRating	numVotes
tt3904078	6.3	1839
tt3906560	6.9	2473
tt3906732	7.3	13452
tt3908868	8.2	1599
tt3909210	6.9	1377
tt3909224	7.7	43455
tt3909280	6.7	541
tt3910690	4.6	851
tt3910804	8.1	28690
tt3911580	8.5	1513
tt3911870	3.2	1897
tt3912208	7.3	682
tt3914054	6.7	13911
tt3914484	7.5	561
tt3914520	7.7	2052
tt3914672	7.3	4604
tt3920596	8.4	239112
tt3920814	6.3	1902
tt3921076	6.6	510
tt3921180	7.0	47209
tt3921820	8.6	1713
tt3922704	8.0	7391
tt3923774	8.6	504
tt3924978	6.0	1737
tt3929046	7.2	670
tt3950084	7.0	1631
tt3950092	6.9	3352
tt3950102	7.4	1416
tt3951130	7.6	1200
tt3952100	6.4	676
tt3952194	6.4	664
tt3952222	7.2	24407
tt3952746	8.3	3947
tt3952772	7.5	554
tt3956604	6.9	2119
tt3957196	8.0	6150
tt3957232	7.0	707
tt3958432	6.0	774
tt3959576	6.7	2621
tt3960394	7.5	33710
tt3967028	5.0	628
tt3973768	7.4	12744
tt3973808	6.1	1135
tt3973820	7.9	13576
tt3975368	6.6	3788
tt3981938	7.3	1843
tt3985228	7.9	1247
tt3986390	6.2	643
tt3986586	6.7	30703
tt3989678	4.9	589
tt3994168	8.1	670
tt3996656	7.0	1196
tt3996972	7.4	666
tt4003966	6.8	5818
tt4008500	7.3	635
tt4009520	8.4	592
tt4014320	7.9	2327
tt4015216	8.2	4742
tt4015496	5.7	2591
tt4015642	5.6	996
tt4016454	6.2	133256
tt4017986	7.4	708
tt4020986	6.1	614
tt4031218	7.4	672
tt4031224	8.3	5023
tt4032214	7.1	1506
tt4033696	3.4	965
tt4034398	6.5	910
tt4035574	7.4	2945
tt4036886	7.0	6069
tt4040530	7.3	2070
tt4045340	7.1	531
tt4045510	6.7	961
tt4047038	8.1	61083
tt4048942	7.6	3450
tt4050554	7.4	589
tt4051832	8.0	23627
tt4052886	8.0	381143
tt4057372	8.3	36113
tt4057466	7.1	717
tt4057844	6.8	777
tt4057998	6.4	795
tt4061080	7.6	47821
tt4061482	7.2	557
tt4062640	8.9	2956
tt4063800	8.7	17714
tt4067076	6.8	1965
tt4067420	6.3	1551
tt4071576	8.0	505
tt4073180	7.4	660
tt4074084	7.4	5622
tt4074374	7.0	2651
tt4075038	6.0	1855
tt4075092	7.0	1087
tt4075196	4.9	593
tt4075230	5.9	681
tt4075386	6.7	2560
tt4077876	9.0	630
tt4079084	8.1	670
tt4079214	7.9	631
tt4079926	6.3	1644
tt4082744	8.6	24602
tt4083422	8.4	5098
tt4085584	5.6	4031
tt4087032	8.7	2465
tt4089276	6.6	929
tt4092270	6.8	689
tt4093826	8.5	85330
tt4094300	7.9	23798
tt4102726	4.6	589
tt4108134	7.4	10744
tt4110246	6.1	592
tt4111430	7.1	934
tt4112690	5.6	731
tt4113078	8.0	827
tt4113712	7.0	1578
tt4116046	8.4	1205
tt4118466	7.2	5820
tt4118584	7.0	11469
tt4119504	7.1	738
tt4122068	7.9	45043
tt4122348	6.0	633
tt4123482	3.5	932
tt4124758	6.7	9241
tt4127260	8.2	3666
tt4129004	4.7	2836
tt4129452	7.6	720
tt4130418	8.4	6657
tt4131818	7.3	10200
tt4132514	7.6	1419
tt4132692	6.0	10758
tt4136774	8.2	5931
tt4141516	7.0	982
tt4144890	7.4	1426
tt4145054	6.5	75016
tt4145384	7.1	49623
tt4145760	6.9	4640
tt4146128	6.8	13830
tt4146664	7.4	1487
tt4147780	5.1	1892
tt4148744	5.3	1875
tt4150832	7.9	1342
tt4150884	9.0	2436
tt4151288	8.4	4642
tt4154858	4.9	30327
tt4156508	7.6	1156
tt4156586	8.6	26974
tt4158110	8.5	451337
tt4159076	7.5	47290
tt4160920	3.3	1559
tt4162128	8.6	1559
tt4162900	7.8	1041
tt4162922	7.9	651
tt4163486	8.1	4366
tt4167642	7.6	623
tt4167914	5.8	707
tt4168956	7.3	8367
tt4171176	8.8	1704
tt4173216	6.3	870
tt4175634	7.2	500
tt4176370	7.3	3796
tt4176650	8.0	788
tt4179452	8.5	181543
tt4181172	7.5	44196
tt4181268	6.2	1281
tt4181892	8.2	676
tt4182272	7.5	1936
tt4189022	8.4	83529
tt4189492	7.8	11511
tt4189570	8.0	1574
tt4191352	8.3	613
tt4191600	8.4	1266
tt4192782	7.2	22618
tt4192812	8.4	35668
tt4192998	7.6	10185
tt4195264	8.4	3769
tt4196686	6.8	851
tt4196822	7.1	823
tt4197508	7.4	4653
tt4201628	8.0	10201
tt4202274	9.1	33790
tt4205412	8.1	525
tt4206804	7.2	12771
tt4209256	7.3	40991
tt4213580	7.5	2146
tt4214468	3.0	1189
tt4215538	7.5	1376
tt4215734	6.7	3291
tt4216878	6.2	1947
tt4218258	8.3	3752
tt4218618	6.2	9786
tt4218824	7.9	2074
tt4219244	6.7	1291
tt4219258	6.5	3940
tt4224144	6.7	1078
tt4224588	6.7	3145
tt4226226	7.7	581
tt4228802	6.7	4243
tt4229954	7.3	19322
tt4230076	7.2	123485
tt4231140	7.9	1824
tt4234808	7.4	513
tt4236770	8.6	288424
tt4240730	8.5	3138
tt4241744	7.8	3671
tt4247702	8.6	1475
tt4254242	7.6	59037
tt4255166	7.9	2239
tt4257262	6.9	7211
tt4258302	7.7	772
tt4258440	7.9	29294
tt4264096	7.0	1641
tt4264964	6.2	841
tt4266154	7.2	572
tt4266402	9.1	2625
tt4269716	8.7	12374
tt4269776	6.8	1392
tt4270458	7.4	6352
tt4270492	8.3	115648
tt4273282	7.3	1164
tt4274682	7.6	1015
tt4274822	6.5	1097
tt4276618	7.9	30835
tt4276624	6.8	18365
tt4277128	8.4	597
tt4277268	7.5	1536
tt4277922	8.3	18062
tt4279012	7.8	23484
tt4280606	5.6	11281
tt4283994	7.4	673
tt4284216	8.4	13040
tt4287464	8.8	1210
tt4288182	8.6	95816
tt4291050	8.8	1630
tt4292186	6.2	521
tt4295140	8.5	17535
tt4299952	8.1	1220
tt4299972	8.6	57122
tt4301160	8.1	132135
tt4302062	6.5	2436
tt4303722	7.9	582
tt4304864	6.8	8935
tt4305162	8.2	4370
tt4306696	7.9	966
tt4307902	7.7	3426
tt4312318	7.5	8718
tt4313960	8.1	633
tt4317218	8.8	670
tt4318458	7.2	578
tt4320258	7.9	41728
tt4320944	7.5	1189
tt4322334	7.1	1631
tt4322508	7.2	2708
tt4324796	7.0	1748
tt4326894	8.0	43458
tt4328676	7.2	653
tt4331478	7.2	706
tt4333474	6.4	644
tt4334446	6.5	1849
tt4335742	7.2	4095
tt4337894	7.6	8269
tt4337944	6.8	8592
tt4338234	6.6	3047
tt4338336	7.6	3483
tt4339192	8.3	6877
tt4341500	7.3	25905
tt4341996	8.0	4113
tt4343108	6.5	1233
tt4343334	8.2	10842
tt4352342	7.5	703
tt4354042	6.7	745
tt4354616	6.6	7654
tt4354880	7.8	29125
tt4355188	6.2	706
tt4357294	7.0	1642
tt4363582	2.5	876
tt4363588	6.9	3380
tt4364202	6.2	6684
tt4366860	7.8	819
tt4367560	7.7	4063
tt4368698	7.2	1395
tt4370528	7.5	12799
tt4370596	7.9	19647
tt4374208	8.2	25262
tt4378376	8.4	32380
tt4378456	7.4	12986
tt4379450	7.3	869
tt4379632	7.2	3072
tt4380272	5.3	924
tt4380324	8.0	2986
tt4380968	6.8	624
tt4384086	8.0	18523
tt4384306	8.0	1937
tt4387170	6.0	1584
tt4388486	3.8	1306
tt4389030	8.0	608
tt4396192	6.2	671
tt4396630	7.2	39928
tt4396862	7.1	13097
tt4397640	7.3	1613
tt4406178	8.1	49205
tt4406248	6.9	4039
tt4412548	7.1	511
tt4415288	7.2	692
tt4418020	7.4	804
tt4419214	7.8	6017
tt4421578	7.1	11693
tt4422756	7.3	6475
tt4422836	7.6	74189
tt4424650	7.2	515
tt4424726	6.3	2789
tt4424758	4.8	1191
tt4426042	7.5	2024
tt4428022	6.6	4470
tt4428038	7.5	5477
tt4428122	6.7	65292
tt4428124	6.5	3182
tt4428284	7.1	1108
tt4428744	6.5	645
tt4431276	7.4	2818
tt4432684	7.3	881
tt4437104	6.3	630
tt4439928	7.1	1496
tt4445154	8.0	15773
tt4445396	8.2	510
tt4447390	5.9	2134
tt4450826	5.9	10831
tt4452630	8.0	14111
tt4452688	6.3	1694
tt4453218	8.6	511
tt4453930	7.9	1021
tt4458594	5.7	1385
tt4460168	7.5	585
tt4460878	7.1	6384
tt4465368	6.9	6821
tt4465472	6.8	9615
tt4473482	6.6	599
tt4474310	6.9	7752
tt4474344	7.3	84169
tt4477976	7.9	79428
tt4478002	6.4	2162
tt4478068	5.7	551
tt4481248	5.9	1471
tt4481266	6.7	3156
tt4481322	7.2	8084
tt4484722	7.8	2739
tt4488724	6.4	3906
tt4491456	8.2	1587
tt4494948	5.1	764
tt4497794	7.8	1250
tt4501242	7.3	2245
tt4502154	5.1	665
tt4504724	7.9	1606
tt4504936	6.5	1149
tt4505268	6.8	954
tt4505630	7.3	557
tt4506998	7.5	808
tt4507442	5.9	2255
tt4508624	6.7	873
tt4508686	7.3	995
tt4508902	8.6	208626
tt4511898	5.6	1760
tt4513868	7.2	3319
tt4514896	6.7	585
tt4515326	4.3	4934
tt4515676	7.0	965
tt4516826	7.2	547
tt4520906	5.8	3706
tt4520992	6.4	3558
tt4522400	7.9	5767
tt4523638	4.4	1179
tt4523640	5.9	842
tt4524056	7.8	29172
tt4524574	8.5	827
tt4529820	7.1	596
tt4531728	7.7	4415
tt4532368	6.7	113346
tt4535826	7.4	762
tt4539954	7.2	3140
tt4542568	7.6	4455
tt4543056	5.8	718
tt4543708	7.6	4236
tt4546868	7.6	1330
tt4547008	6.8	2204
tt4548050	6.7	551
tt4549142	6.5	2371
tt4549714	7.7	932
tt4550280	6.5	879
tt4553524	8.1	1289
tt4555364	6.8	22952
tt4556772	5.2	980
tt4558858	5.8	1363
tt4561950	7.1	2733
tt4565380	8.3	41426
tt4566242	1.7	736
tt4567010	5.8	3755
tt4567314	6.4	2601
tt4568288	7.3	2116
tt4568372	6.0	2708
tt4570986	4.8	1441
tt4573582	4.2	570
tt4574334	8.6	1484548
tt4574508	8.3	5766
tt4574700	7.7	526
tt4574708	7.3	4790
tt4574736	7.5	10342
tt4576352	7.7	2313
tt4577466	7.5	9853
tt4578474	6.7	6687
tt4579480	6.8	609
tt4580372	8.6	10703
tt4583316	7.1	1714
tt4584326	7.4	8301
tt4588194	8.5	750
tt4589246	3.8	655
tt4591390	8.1	3652
tt4591680	5.5	4834
tt4591834	8.0	7072
tt4592410	8.2	24298
tt4594334	6.7	2082
tt4597870	7.5	3079
tt4599252	7.7	780
tt4600360	7.3	1547
tt4600404	6.7	5256
tt4602768	7.6	23202
tt4603222	7.4	3690
tt4604612	7.7	63575
tt4607112	7.2	16631
tt4610114	7.2	722
tt4610700	7.0	841
tt4610916	8.2	894
tt4612922	7.2	2063
tt4612950	7.6	928
tt4612952	6.2	782
tt4613520	8.1	1819
tt4616700	7.7	2734
tt4622118	7.9	1365
tt4622278	4.4	713
tt4623042	7.2	3111
tt4623604	7.0	2115
tt4625362	8.4	1815
tt4630676	7.6	573
tt4633166	6.9	571
tt4633666	8.2	602
tt4633680	5.9	880
tt4634294	7.9	846
tt4635276	8.2	77987
tt4635282	7.8	123789
tt4635922	8.3	5882
tt4636870	8.1	612
tt4641870	8.8	612
tt4642170	7.7	3690
tt4643084	8.0	33489
tt4643588	8.2	524
tt4644488	8.3	42532
tt4644822	5.3	1133
tt4645614	7.2	735
tt4647692	8.6	32918
tt4648640	6.0	808
tt4649420	6.4	3646
tt4651448	8.1	3488
tt4651812	7.7	1561
tt4651824	7.4	7713
tt4654002	7.7	1073
tt4655480	7.6	33029
tt4658330	7.5	1890
tt4658612	8.0	1347
tt4659174	6.6	1301
tt4662064	7.0	2135
tt4662890	6.6	1304
tt4663062	7.4	1650
tt4664182	9.4	731
tt4667058	8.9	1068
tt4667888	6.7	18292
tt4670988	7.6	1395
tt4671682	6.5	1023
tt4673856	7.7	1630
tt4674646	7.9	831
tt4676574	7.1	4823
tt4677846	7.5	671
tt4677934	8.1	8459
tt4680240	8.2	6748
tt4680444	8.2	4890
tt4683342	7.4	543
tt4686292	6.8	702
tt4686698	7.1	25881
tt4687880	8.1	61145
tt4687882	8.2	20140
tt4687892	8.1	6568
tt4688512	7.4	2087
tt4689402	6.3	814
tt4690816	6.0	1331
tt4695530	7.7	8441
tt4695902	7.3	530
tt4695984	7.3	782
tt4696944	6.0	1378
tt4699514	7.3	1415
tt4699982	7.1	4865
tt4703656	8.5	1539
tt4705002	7.0	2342
tt4706558	7.4	1988
tt4708708	7.5	711
tt4711184	4.7	3792
tt4714470	5.2	1411
tt4714786	7.5	535
tt4715246	8.5	1157
tt4716164	6.0	838
tt4716230	6.3	694
tt4716268	7.5	596
tt4716466	7.5	4022
tt4718304	3.7	5873
tt4718570	6.2	508
tt4719586	7.1	2252
tt4719744	8.1	3606
tt4728568	7.4	12819
tt4729034	8.1	719
tt4731072	8.0	14214
tt4731466	6.6	1602
tt4732076	3.9	544
tt4733278	3.6	2314
tt4739444	7.1	1412
tt4741110	7.2	5197
tt4742700	6.8	2344
tt4742876	9.1	76477
tt4745726	2.3	752
tt4746820	3.8	1042
tt4755410	7.7	2298
tt4759674	7.5	1537
tt4766568	5.8	806
tt4768490	7.5	515
tt4768948	6.7	718
tt4770018	5.3	5321
tt4771108	6.0	1619
tt4771342	8.3	611
tt4773278	7.8	1637
tt4775018	7.6	10151
tt4775200	7.0	1917
tt4778940	8.0	587
tt4779762	8.2	7781
tt4785472	7.1	7672
tt4786824	8.6	273724
tt4787000	6.1	513
tt4787028	6.6	4531
tt4787052	7.2	11185
tt4789300	7.4	4167
tt4789576	7.2	9575
tt4790546	8.0	1937
tt4790548	7.2	1073
tt4791174	8.1	671
tt4791250	7.3	2122
tt4791440	6.4	581
tt4792480	7.6	6924
tt4793190	7.7	4395
tt4796084	8.9	744
tt4796566	7.2	665
tt4798814	6.8	5124
tt4799574	7.9	5966
tt4800624	4.2	2885
tt4800878	7.1	6570
tt4801510	7.5	1213
tt4803738	7.7	2055
tt4803766	8.4	8664
tt4816058	8.2	10280
tt4816364	8.0	2278
tt4816626	7.4	9510
tt4817002	7.1	504
tt4817038	9.1	1314
tt4818178	6.4	522
tt4820370	7.1	13061
tt4824056	7.3	6912
tt4831392	6.6	3949
tt4833638	8.2	3334
tt4834194	7.7	2329
tt4834206	7.7	70475
tt4834232	9.0	14571
tt4835480	7.8	1849
tt4835514	7.2	1106
tt4836846	7.4	5646
tt4838372	7.4	522
tt4838586	8.2	892
tt4839610	7.8	21469
tt4843640	7.5	1442
tt4845906	7.0	2164
tt4846958	7.2	1283
tt4847012	8.3	556
tt4847134	4.6	1557
tt4850642	6.9	2910
tt4853764	8.6	1539
tt4853930	6.2	1228
tt4855114	8.0	12461
tt4855286	5.8	1026
tt4855868	7.4	1170
tt4856322	5.7	3577
tt4857522	7.4	775
tt4858114	5.6	957
tt4859164	6.9	9738
tt4861760	6.3	1586
tt4863504	7.6	2560
tt4866982	6.6	1368
tt4869896	7.6	17676
tt4875336	6.6	508
tt4875520	6.0	901
tt4877736	8.0	12605
tt4878326	7.4	26079
tt4878488	7.5	11938
tt4878612	7.0	5008
tt4879396	6.7	688
tt4884472	5.8	2060
tt4888908	7.4	1961
tt4898282	7.2	7233
tt4900982	6.1	3309
tt4901120	6.0	1167
tt4902046	6.1	1232
tt4902964	7.7	4023
tt4903242	7.7	7941
tt4905554	7.7	3817
tt4906830	7.1	3539
tt4907178	7.3	700
tt4910308	7.1	1092
tt4912412	8.0	23956
tt4915016	8.3	1621
tt4916574	6.8	1082
tt4917066	7.5	9225
tt4918098	6.8	725
tt4919360	7.3	705
tt4919930	7.5	1735
tt4922804	7.2	29633
tt4923738	7.5	1035
tt4925000	8.2	26861
tt4925366	5.9	971
tt4926348	7.4	963
tt4928166	7.3	4113
tt4932500	6.3	718
tt4934214	9.0	26475
tt4937942	7.6	12999
tt4938084	7.3	5486
tt4938700	7.5	4308
tt4939064	7.4	15444
tt4939950	6.6	3947
tt4940366	7.5	1708
tt4941240	6.8	5430
tt4941288	6.5	3675
tt4942462	8.2	656
tt4944090	7.2	763
tt4944694	7.4	5630
tt4946448	5.4	622
tt4946972	6.1	3796
tt4947608	7.6	4829
tt4951098	6.3	1481
tt4953128	7.3	4557
tt4955480	7.0	8754
tt4955642	8.2	211516
tt4958580	7.5	4884
tt4958610	6.8	2461
tt4960458	6.5	815
tt4960806	7.2	508
tt4967674	6.9	3791
tt4969082	8.8	770
tt4969748	8.6	2355
tt4971144	7.5	6496
tt4973548	7.2	12932
tt4975856	7.6	30421
tt4976512	7.4	10550
tt4980540	8.3	1155
tt4983204	5.4	2758
tt4991910	7.7	1045
tt4993722	5.3	516
tt4996170	7.1	1825
tt4998212	7.5	44600
tt4998350	8.1	34206
tt4999820	7.0	1108
tt5000634	7.3	646
tt5002866	7.1	618
tt5010664	7.4	1162
tt5011816	8.0	46057
tt5012644	7.8	2185
tt5014882	8.2	16001
tt5015548	7.2	6842
tt5016274	1.1	909
tt5016504	7.9	85732
tt5017396	4.6	5529
tt5020030	5.0	613
tt5020352	8.5	2560
tt5021206	5.8	642
tt5022298	6.6	694
tt5022622	7.2	1250
tt5023666	7.5	2602
tt5023972	6.6	727
tt5024912	8.1	24130
tt5025394	7.2	3945
tt5028002	7.8	31038
tt5031234	6.7	4083
tt5031896	7.3	1115
tt5033322	7.2	980
tt5034326	8.1	7726
tt5037914	7.6	8998
tt5038678	7.3	715
tt5038858	7.0	2944
tt5038900	7.3	586
tt5045900	7.6	7294
tt5046422	6.8	653
tt5051400	6.1	745
tt5052460	6.6	12222
tt5056196	7.7	22492
tt5056538	7.7	1055
tt5056958	6.4	3950
tt5057054	8.0	187376
tt5057130	7.8	23723
tt5057932	6.8	2434
tt5059866	7.1	2125
tt5066664	6.6	1490
tt5067172	7.2	2225
tt5071412	8.4	377023
tt5075360	7.5	666
tt5079024	8.7	1425
tt5079178	7.2	771
tt5079788	6.8	4666
tt5079866	7.3	799
tt5083928	6.4	7759
tt5087824	7.6	3262
tt5093452	6.7	2512
tt5094306	7.3	1251
tt5095238	6.7	3635
tt5095466	6.8	2889
tt5095514	6.9	513
tt5097050	7.7	11220
tt5099020	8.7	8926
tt5100366	7.2	5422
tt5101192	7.5	751
tt5103758	4.1	16165
tt5104362	7.1	1335
tt5105452	7.1	1313
tt5106590	6.9	1778
tt5111414	8.1	3732
tt5114356	8.1	101809
tt5116280	7.1	4062
tt5118450	6.2	2131
tt5120600	5.1	749
tt5126414	5.0	1716
tt5127574	5.7	745
tt5133742	7.2	3067
tt5133998	7.4	11598
tt5135336	7.3	3627
tt5137338	8.2	32955
tt5141800	8.9	3379
tt5142004	8.1	1011
tt5143438	7.9	866
tt5144776	8.2	1625
tt5145742	7.9	6763
tt5149528	7.0	9147
tt5151816	7.5	10158
tt5152226	9.4	19627
tt5154068	7.7	1504
tt5154296	7.6	514
tt5154982	8.6	4775
tt5157290	6.0	1254
tt5159084	6.4	677
tt5159916	7.2	9779
tt5164196	7.8	42012
tt5165368	6.3	7805
tt5165412	5.9	1876
tt5167198	9.2	4541
tt5170828	7.3	2445
tt5171438	7.0	143485
tt5174766	6.8	7670
tt5175270	6.9	3290
tt5176266	7.2	1017
tt5178604	6.8	1614
tt5178678	6.3	913
tt5179408	7.0	11393
tt5180504	7.9	600729
tt5180734	7.3	2464
tt5181284	7.7	1315
tt5182866	9.0	16960
tt5188404	5.2	590
tt5189220	8.3	1426
tt5189554	6.7	2220
tt5189600	7.6	1071
tt5189670	8.5	106698
tt5189944	7.7	7709
tt5191110	7.6	11361
tt5193172	5.8	1025
tt5193358	7.6	7020
tt5193662	7.1	2618
tt5194246	6.8	504
tt5194410	7.5	5063
tt5194792	6.7	10956
tt5194802	7.7	592
tt5194866	7.0	2750
tt5195114	7.3	2732
tt5197820	6.3	25860
tt5197860	7.9	11788
tt5200330	7.2	647
tt5200372	6.7	1141
tt5200920	7.6	1138
tt5201128	8.9	1730
tt5201864	8.6	2707
tt5203748	7.0	3466
tt5208832	7.5	1815
tt5209426	5.0	529
tt5210998	6.1	5067
tt5212822	7.8	15984
tt5214372	6.3	707
tt5219042	8.5	606
tt5220316	7.7	589
tt5222314	7.1	551
tt5224200	5.7	1444
tt5225712	6.9	2060
tt5225764	7.6	4444
tt5226698	7.9	1693
tt5227038	7.6	550
tt5228026	5.4	1068
tt5232464	7.8	527
tt5232622	6.6	6088
tt5232792	7.3	110822
tt5233284	8.0	878
tt5235870	6.0	523
tt5236254	6.3	524
tt5237818	7.7	833
tt5237932	6.9	830
tt5239494	7.0	2513
tt5240222	6.9	2487
tt5242220	7.8	5521
tt5247480	6.7	529
tt5247622	8.1	612
tt5248878	7.4	2768
tt5249462	8.4	69296
tt5256378	7.7	1180
tt5256926	7.6	895
tt5257744	6.7	4883
tt5260064	7.6	1363
tt5260254	7.3	640
tt5263734	8.0	606
tt5263880	7.6	744
tt5269594	7.3	40056
tt5271054	5.6	699
tt5271506	6.2	1516
tt5272790	8.3	1544
tt5274556	8.3	2404
tt5275894	7.4	2633
tt5282604	9.2	1344
tt5287808	7.8	1203
tt5288312	8.6	41594
tt5289208	9.1	832
tt5290026	7.6	1873
tt5290382	8.6	378107
tt5292622	7.5	3497
tt5295524	7.6	28318
tt5296048	6.5	1148
tt5296406	7.4	112728
tt5296536	7.8	943
tt5299008	8.0	3711
tt5301950	7.4	796
tt5301958	7.7	1148
tt5302120	7.7	2099
tt5302168	6.0	603
tt5303490	4.8	830
tt5303602	5.7	782
tt5303668	6.5	1751
tt5309758	7.8	766
tt5311790	7.8	2547
tt5319838	7.6	2180
tt5320160	6.8	3981
tt5320412	8.6	14287
tt5320618	6.6	631
tt5321046	6.2	1091
tt5321652	6.8	805
tt5321682	7.4	1728
tt5323298	3.7	4778
tt5323988	6.0	6780
tt5324094	5.7	762
tt5324116	6.8	3920
tt5327216	7.2	3524
tt5327970	5.6	1607
tt5328326	7.7	923
tt5329344	8.6	1607
tt5330088	6.3	695
tt5332206	8.5	11152
tt5332732	8.0	12873
tt5333712	8.4	595
tt5334292	6.8	1044
tt5334364	6.3	1142
tt5335110	2.5	500
tt5335606	5.7	1374
tt5336698	7.2	6228
tt5336934	7.3	978
tt5337038	7.3	741
tt5337806	7.8	3998
tt5338744	4.4	891
tt5339440	8.1	19420
tt5341430	7.3	3811
tt5343200	6.4	1583
tt5344382	7.9	2534
tt5345490	6.3	12116
tt5345958	9.6	1026
tt5346952	6.1	1013
tt5347876	7.0	545
tt5347906	8.0	3240
tt5348176	8.3	136210
tt5349022	7.7	1964
tt5350248	7.5	913
tt5350276	8.2	2097
tt5351176	7.3	1370
tt5355196	6.4	652
tt5359570	8.1	831
tt5359830	8.4	1446
tt5363766	6.7	3554
tt5363872	7.9	818
tt5363912	7.0	4119
tt5363918	7.2	77900
tt5365760	6.6	2492
tt5368542	7.9	33292
tt5369352	7.5	6246
tt5370118	7.8	18960
tt5371704	7.8	2213
tt5372890	7.6	5429
tt5373222	6.1	805
tt5376862	5.9	2776
tt5378734	7.3	510
tt5396394	7.4	13248
tt5396572	7.1	7895
tt5397520	7.0	1564
tt5419200	7.5	2779
tt5419278	8.3	1570
tt5420376	6.4	162396
tt5421602	8.6	76230
tt5424556	7.5	2610
tt5425186	8.5	18074
tt5430288	8.0	1558
tt5433304	7.9	570
tt5433600	6.4	870
tt5435008	7.4	48506
tt5435072	3.9	2531
tt5439480	7.6	4006
tt5444412	7.2	806
tt5446578	7.0	783
tt5457178	5.7	624
tt5458128	8.0	681
tt5458832	6.2	1916
tt5459168	7.9	2645
tt5459566	7.3	1587
tt5459618	7.6	1134
tt5460226	7.6	14683
tt5460924	7.4	790
tt5462364	6.5	3721
tt5462720	5.6	10535
tt5462886	6.1	3770
tt5464086	7.3	15394
tt5466156	8.8	1690
tt5467814	5.8	8070
tt5468694	7.3	1968
tt5472700	8.0	1796
tt5473364	7.3	6057
tt5475704	7.2	1225
tt5477572	6.0	5007
tt5478730	6.4	5448
tt5480646	5.4	703
tt5482406	7.8	1418
tt5483932	7.1	1559
tt5485566	6.2	3628
tt5486088	4.1	605
tt5487318	7.3	546
tt5489746	8.0	2451
tt5490466	8.5	1541
tt5491994	9.4	168786
tt5495796	6.4	645
tt5496184	8.6	1488
tt5497534	7.5	19205
tt5497708	7.2	775
tt5500158	7.5	6479
tt5500906	7.2	4872
tt5503718	6.7	19535
tt5507340	5.5	573
tt5511512	7.9	6890
tt5511582	7.6	50012
tt5512352	5.0	833
tt5512432	6.6	538
tt5512658	7.1	1961
tt5514358	8.4	13617
tt5515212	7.2	2948
tt5515410	6.4	2685
tt5516154	8.2	87882
tt5518198	6.2	557
tt5519574	6.6	4832
tt5520392	7.2	4162
tt5520732	7.4	3925
tt5520772	6.0	524
tt5523460	7.0	635
tt5524370	7.5	530
tt5525778	7.5	1335
tt5526878	7.9	741
tt5531466	8.3	13548
tt5531470	7.4	14784
tt5531604	7.4	1374
tt5533758	7.9	512
tt5534588	6.8	3274
tt5535270	6.5	507
tt5536354	5.8	1301
tt5536400	7.0	12097
tt5536856	7.5	665
tt5537534	7.5	7655
tt5538644	7.9	646
tt5540054	7.4	20708
tt5540990	6.5	3830
tt5541338	7.3	14607
tt5542294	6.8	6992
tt5543284	6.6	1119
tt5544138	7.7	1757
tt5545398	7.5	5065
tt5546156	7.7	777
tt5546352	6.8	516
tt5547946	8.2	1622
tt5555260	8.7	170242
tt5556434	8.4	1106
tt5556656	7.2	7477
tt5560712	7.6	1051
tt5562056	6.9	15945
tt5562058	6.7	1878
tt5564124	7.6	3550
tt5565334	6.9	24414
tt5568438	7.1	4651
tt5568740	6.3	727
tt5569404	6.8	8654
tt5571524	7.3	3464
tt5574490	8.2	51511
tt5574940	8.8	3457
tt5575678	7.8	5104
tt5580146	7.6	91243
tt5580540	7.8	81349
tt5580664	8.0	10509
tt5581746	7.2	1160
tt5582302	6.3	937
tt5583410	7.4	1133
tt5583512	7.8	12577
tt5583950	6.2	1558
tt5591136	6.7	575
tt5592146	7.6	8858
tt5592230	7.0	7397
tt5593296	7.7	576
tt5593998	7.6	551
tt5594440	7.6	1233
tt5594490	5.7	958
tt5595178	7.0	1727
tt5595688	7.2	5496
tt5595912	8.6	801
tt5596468	6.3	608
tt5596646	5.1	1162
tt5598192	7.7	5140
tt5599272	8.0	1609
tt5600406	5.4	1018
tt5601646	8.5	3399
tt5602660	7.7	757
tt5603098	7.7	1599
tt5603140	8.2	6186
tt5603186	6.1	2227
tt5603356	6.5	656
tt5603868	8.1	2459
tt5606154	8.1	4875
tt5606776	6.0	506
tt5607616	8.1	36396
tt5607658	7.0	618
tt5607970	7.2	2886
tt5607976	7.8	91755
tt5610466	8.0	5797
tt5611024	6.8	65861
tt5612192	8.3	761
tt5612212	6.9	687
tt5612866	7.1	6351
tt5614180	7.0	834
tt5614348	5.5	584
tt5614844	6.6	23765
tt5615700	7.0	16784
tt5615840	6.8	2244
tt5616644	7.1	2500
tt5617060	6.7	1034
tt5618002	6.7	1522
tt5618256	8.1	66147
tt5618356	8.2	558
tt5619658	8.0	7111
tt5620076	7.5	11332
tt5620962	6.0	1111
tt5621006	7.2	896
tt5621544	5.8	1524
tt5622316	9.1	61999
tt5623948	8.9	566
tt5625066	5.4	2317
tt5626028	8.2	96322
tt5637108	7.0	1192
tt5637798	8.5	2404
tt5638056	7.8	21585
tt5639976	5.4	30037
tt5640060	6.8	4779
tt5640558	7.5	7426
tt5641508	8.2	1240
tt5643030	6.3	1925
tt5645432	7.5	61151
tt5646172	6.0	672
tt5646500	7.0	817
tt5646548	6.9	563
